idx,Price
1208,458.8
216,1152.6
4291,134.5
3058,336.8
1239,466.5
2289,321.6
2740,267.2
275,1042.6
489,972.3
1035,557.5
1229,465.6
4584,133.5
1008,582.3
4052,169.2
3566,189.2
3894,159.1
2532,347.1
4168,151.0
1058,556.6
2166,376.2
4790,131.5
281,1098.1
3692,180.2
1316,454.2
4977,113.7
968,607.6
3957,160.9
3915,157.5
3162,296.1
3515,191.5
619,761.8
3230,246.8
1742,418.3
1390,452.5
4618,132.8
1847,410.1
1579,450.5
1655,449.8
2352,361.6
2212,328.7
2020,388.3
4971,115.1
1956,419.3
1307,454.2
2003,384.2
4454,113.8
575,898.0
4084,161.3
4201,147.4
4435,109.1
1706,438.0
4082,159.2
3466,206.6
1280,471.9
861,643.4
4144,165.9
1801,417.7
1628,443.6
1993,392.9
2639,309.6
269,973.9
629,750.3
3081,307.8
2334,358.4
2966,258.9
300,1139.8
459,976.8
1447,467.1
1472,461.9
2046,393.9
4227,145.8
3759,166.0
2113,375.4
27,1360.2
3834,150.7
4521,122.9
837,673.0
3821,164.1
2008,392.5
4906,106.4
503,955.4
4965,117.1
4303,123.8
380,1093.5
1851,414.6
1525,459.4
2365,358.4
3312,250.2
3052,321.7
2884,263.0
2340,355.1
374,1109.5
3256,247.1
2381,330.8
4308,123.8
939,602.7
3845,151.6
4351,111.1
2799,258.4
2147,378.9
4271,140.4
4539,119.2
4215,144.3
2068,381.0
529,920.2
3725,163.7
636,790.9
1269,461.5
185,1272.3
3813,167.1
4686,133.5
3450,213.0
1797,418.2
2979,248.1
1441,474.9
3423,234.7
4873,114.1
1535,463.1
3439,224.6
1273,474.8
2467,346.8
607,830.2
3792,166.1
1712,441.3
2199,328.0
955,606.8
2579,331.4
3892,160.5
4424,113.8
4695,129.9
3681,179.1
403,1042.9
2071,382.9
4754,128.3
1977,381.0
158,1241.9
1748,420.1
2909,258.1
4204,147.6
902,655.8
352,1108.1
1230,465.0
4669,133.1
2140,380.4
444,932.7
4947,108.7
754,692.8
1737,422.9
2971,244.6
4978,113.4
2920,264.9
311,1166.4
548,942.3
4047,168.4
4760,137.0
1989,397.1
306,1174.8
2335,355.7
694,753.9
2356,366.6
1927,413.7
684,768.9
749,694.6
4879,115.5
1266,460.8
4071,162.8
3525,187.0
4422,114.7
3979,166.8
3083,308.6
3061,334.8
3025,309.4
970,601.3
13,1344.1
873,645.0
808,643.6
3198,279.6
514,945.6
4471,115.4
409,1022.8
3404,237.3
4685,134.1
207,1150.1
3787,162.7
458,973.1
3467,206.7
2430,332.7
3653,180.8
110,1360.0
3741,163.1
4039,170.8
1883,416.1
1713,435.4
4044,166.1
3413,235.1
552,936.6
1439,474.2
2270,311.5
3144,286.8
2821,272.1
4780,127.5
1925,407.4
634,790.5
4804,123.5
316,1133.8
4216,141.5
4698,130.6
1328,446.1
427,970.8
3370,245.0
105,1354.6
3041,314.9
142,1286.8
2169,370.5
4135,163.4
89,1284.4
2918,266.1
3237,249.3
2241,317.0
3174,290.3
3408,233.5
2163,373.0
2636,306.9
1949,420.4
1768,417.8
3279,235.8
2272,311.4
1,1268.4
4372,108.9
4956,115.0
1951,415.1
4093,168.9
4295,122.0
2720,277.9
3482,210.0
1109,524.4
3807,164.4
591,847.2
1695,435.9
4739,136.3
2936,257.9
4203,148.9
3407,233.8
1576,441.4
3949,156.2
213,1183.0
778,657.4
1415,471.5
3754,164.5
2043,396.5
2848,274.8
4536,120.1
3501,201.4
3808,165.7
1567,446.0
165,1248.5
4713,129.3
4353,110.4
4925,101.2
1343,458.2
2013,381.4
273,957.3
71,1349.0
3882,153.9
1087,530.9
394,1064.2
583,862.9
1367,453.0
4986,109.9
4083,161.7
2548,350.6
1013,581.4
4896,107.7
3003,241.9
4787,131.9
3995,165.1
3528,186.1
1763,404.2
1875,412.0
1259,453.5
4529,121.9
2253,304.1
2781,269.1
3588,194.3
526,903.7
4103,167.1
2946,252.2
377,1120.0
1559,450.2
3815,166.4
1963,396.8
4731,133.5
348,1117.4
2434,330.1
2246,307.6
4165,155.1
1709,439.0
1050,558.8
590,844.1
519,933.6
4534,118.6
4122,162.7
2477,348.6
1083,539.8
4445,110.9
4777,128.9
4508,126.1
1294,465.0
1809,425.1
791,665.8
792,662.1
4113,170.6
1855,416.7
4756,130.6
1980,376.6
3233,248.2
3903,156.8
3381,234.4
3328,236.1
1530,457.5
1410,464.4
4293,128.8
4647,131.3
83,1299.5
868,651.6
2350,364.9
20,1331.1
3973,167.8
2795,265.9
4571,123.0
1562,449.1
3093,307.4
3155,296.7
973,600.2
1710,440.3
3201,274.1
3976,168.9
4818,124.1
1098,528.6
4160,159.7
2844,271.0
886,648.9
4930,102.1
3674,179.5
4579,130.7
3783,162.8
4400,118.7
515,919.8
4619,132.7
737,697.3
1453,470.6
3966,164.9
4699,132.0
2506,335.1
2994,246.4
2126,380.5
2926,267.9
4855,121.4
906,644.8
4198,145.5
1030,561.9
2507,335.1
2428,327.7
947,615.9
3801,168.9
4062,167.9
715,755.0
4050,169.8
686,759.5
703,721.0
3341,238.1
2353,358.7
2257,312.6
3826,165.4
473,906.0
21,1320.4
2752,275.1
885,648.9
2448,331.6
917,661.5
3752,165.6
4588,131.8
2239,319.3
3839,147.8
3395,242.3
1265,462.1
483,919.2
4336,103.7
2963,247.5
1219,448.9
277,1092.8
988,581.5
2084,377.5
1245,461.5
2382,329.1
571,889.0
1435,472.0
993,586.5
4270,143.0
3443,219.8
585,843.4
3654,181.7
2514,341.8
1349,457.3
1007,581.5
674,765.0
2412,338.1
2903,265.5
447,946.8
3667,179.5
3753,166.9
3699,180.5
359,1094.6
2064,387.8
4448,113.1
3805,164.4
1690,435.5
4325,116.1
1548,450.1
1247,464.9
1985,378.5
294,1120.7
1547,452.4
2012,386.5
588,846.4
3329,236.6
2403,342.0
2129,373.7
4387,114.4
2410,343.5
2719,276.8
425,957.6
2582,329.9
1054,562.9
3961,162.9
4561,118.9
556,931.6
4357,107.5
3933,154.3
4711,128.2
2469,344.8
4709,127.0
355,1115.5
1193,461.7
1716,432.8
3416,237.3
2604,326.2
4128,164.0
2828,263.5
1704,435.7
2863,265.3
2618,322.0
2400,338.7
2139,381.2
3239,251.2
2383,332.9
3218,255.3
3739,161.8
1285,474.6
4755,130.5
3835,150.2
4467,120.4
2087,374.4
1889,394.5
4781,126.3
1591,447.7
1346,457.6
4430,113.0
2162,370.0
2396,340.1
3639,180.6
2271,312.7
4489,121.7
3111,297.5
1137,502.2
4963,118.4
972,598.4
795,662.4
3020,224.8
1711,440.7
3387,236.1
36,1281.4
453,954.9
913,648.0
4076,163.4
1199,459.3
1274,468.8
2375,342.0
37,1297.8
974,596.9
3195,278.2
983,586.3
3899,159.9
4064,164.2
1418,472.8
3332,240.2
1560,447.2
39,1313.7
1486,463.7
3878,150.3
169,1279.6
1355,456.5
2785,269.2
3628,187.6
4747,133.7
3999,165.8
2682,296.8
4703,127.4
4020,163.4
1640,441.4
1290,462.3
1380,446.3
1933,413.8
579,893.3
4219,143.8
3160,291.7
2030,386.9
892,651.7
3946,154.6
780,666.4
159,1230.1
2,1282.2
2263,298.9
3216,258.7
2109,381.9
849,673.1
2737,273.7
2466,348.8
3646,180.6
1596,447.7
1776,422.9
1913,406.5
1043,559.7
4712,129.2
1544,456.4
2736,272.5
3702,180.4
4616,131.9
53,1418.8
1796,418.3
1911,405.2
2306,340.1
2553,344.7
2800,261.5
4081,160.1
4126,164.8
824,668.5
4732,133.3
3178,290.5
3401,243.0
1389,445.6
3564,187.2
4903,106.1
884,645.5
3800,167.7
1607,450.6
1594,445.8
771,663.8
2611,322.0
3849,152.9
2273,315.2
1868,416.1
1085,536.5
10,1318.5
3607,189.2
1325,446.2
3390,234.8
1463,463.1
806,633.8
4603,130.8
3980,164.0
4541,118.8
2108,382.8
4234,140.6
4955,113.3
2234,318.1
3211,266.3
963,620.2
3415,239.0
4853,122.5
398,1047.3
2632,308.1
4850,121.8
2996,242.0
704,728.6
431,957.9
292,1072.1
4866,114.9
145,1275.5
4145,165.8
2033,383.6
4205,147.5
1165,482.0
3500,201.5
2050,379.4
2624,313.8
4377,109.0
339,1097.6
3951,154.9
3668,179.5
2973,252.0
265,1009.1
2424,330.3
1262,462.7
1771,414.4
3511,192.6
271,990.5
696,755.8
747,703.5
244,997.7
317,1138.5
476,927.5
2032,385.8
957,616.9
3811,166.7
813,645.7
4623,131.6
1914,409.3
4601,129.6
3487,206.7
1297,458.9
4025,164.8
1804,419.4
758,686.2
250,1002.6
2461,355.7
545,947.1
3241,253.8
738,700.9
310,1158.6
4994,107.9
2941,256.7
1131,506.4
1449,466.9
4918,101.1
15,1347.7
3232,250.0
2769,275.5
3468,206.0
920,649.9
3029,319.2
1372,452.7
3587,192.6
2544,349.2
3598,191.9
38,1300.3
363,1119.6
4100,165.5
182,1263.9
3033,321.8
2983,233.6
1194,460.8
2852,270.7
3761,167.4
1121,512.9
2235,316.5
2667,295.3
3926,158.9
3223,243.4
1182,467.4
4183,151.4
4292,131.1
614,771.2
4907,105.6
1466,464.2
401,1049.3
3042,314.9
934,608.2
2419,337.9
4024,163.4
4513,121.6
2641,307.1
4012,165.4
726,729.6
826,666.8
1521,456.2
4743,136.6
2930,262.5
136,1316.5
3590,194.4
628,757.9
334,1094.8
390,1079.3
4386,113.1
4874,114.7
3827,165.5
1817,410.9
400,1047.7
710,744.4
1039,559.2
3984,164.8
3359,244.3
46,1362.8
1561,448.2
4936,102.3
3642,180.1
4842,120.7
1112,520.1
2513,347.1
3608,189.6
1223,452.3
4055,164.4
3023,305.2
2421,335.5
1508,460.9
1750,418.2
4836,123.3
4091,170.3
1799,420.7
338,1090.8
215,1163.5
3663,179.1
1341,457.9
11,1318.0
1520,457.7
3640,180.8
3932,156.3
3770,166.8
3004,239.0
2864,266.7
3115,295.1
4839,123.6
2322,355.8
2571,342.1
2913,268.8
101,1345.0
3549,182.9
1458,465.3
171,1243.2
107,1342.8
4195,149.7
3569,186.1
4990,106.8
4294,126.0
4058,165.5
3856,152.8
4121,164.8
4065,164.4
60,1395.9
1240,468.4
4878,115.8
1040,559.0
4481,116.8
2760,277.3
2120,375.7
1524,458.8
3521,188.5
153,1271.2
2248,311.6
481,914.6
4232,141.3
4304,124.0
3578,190.6
4124,161.4
3562,188.1
3315,246.5
1762,407.8
3538,185.1
4802,127.1
750,696.7
3619,191.1
1785,417.1
4269,141.2
3383,236.4
4137,162.0
405,1038.1
757,687.3
2711,281.0
2670,294.1
3978,168.8
97,1367.6
1333,451.3
4450,113.5
2791,269.3
2854,274.4
186,1244.8
3998,165.5
2723,277.5
3583,189.6
2058,389.3
1319,447.9
148,1225.5
28,1336.6
4139,163.7
4004,166.5
3363,241.1
692,737.0
2866,253.4
3776,167.4
1386,448.3
1845,409.1
4729,134.8
129,1310.2
1599,453.9
3629,188.6
4502,125.5
701,731.5
3977,169.3
3028,318.5
2969,247.1
4355,109.6
1708,439.8
2953,252.2
454,969.8
2868,253.8
2040,390.0
1772,418.5
2315,351.5
609,798.5
167,1262.0
730,724.6
4247,139.9
3358,245.0
2074,381.2
4034,169.9
3700,182.2
1622,438.9
587,845.5
1401,467.4
3045,323.1
3224,244.7
1700,430.7
3088,310.7
4820,124.9
2981,242.2
40,1305.3
1379,446.4
2089,370.6
2175,365.0
3217,257.3
2885,261.6
74,1330.4
3904,158.0
3885,156.6
2657,291.6
3180,284.1
2076,382.4
441,970.8
4046,168.0
2051,376.5
2541,347.7
3306,248.5
1301,457.1
1781,419.6
4813,126.7
3430,225.1
1304,460.6
236,1078.5
2599,321.9
520,931.2
2573,338.1
3280,236.7
3186,282.4
2768,276.4
735,700.9
4702,128.5
4928,102.7
2106,389.8
2679,292.1
3229,249.7
2761,281.4
592,849.7
1303,461.4
1387,438.9
4694,131.1
4525,123.5
4749,132.9
1890,398.1
2987,223.9
4923,104.1
3297,231.9
904,644.4
4608,129.4
1279,471.0
933,611.8
4898,107.0
2308,338.8
1555,448.5
4532,119.3
3190,285.5
4440,109.4
706,740.7
4689,134.7
3070,323.0
745,704.4
3594,193.3
1939,415.0
4399,119.5
2862,266.4
4772,136.5
513,943.0
81,1334.5
4975,114.8
1308,452.6
4547,119.4
914,651.3
3452,214.0
3695,181.6
4803,125.5
3156,301.9
2198,332.2
4231,142.0
774,649.4
329,1094.6
2054,389.9
2001,391.5
943,616.7
822,668.5
4526,124.7
909,659.1
2516,342.9
181,1239.5
164,1239.4
1523,455.1
451,963.4
2538,343.2
4105,168.5
4774,131.3
1311,453.1
3149,284.4
1111,524.0
4546,121.3
4080,161.5
3489,204.4
1287,468.1
4176,153.4
4644,132.1
3680,178.8
4329,109.0
4167,151.8
3300,247.1
3310,252.8
4742,135.0
3125,278.2
327,1077.0
1790,414.8
2490,339.6
2006,387.8
2007,390.0
1858,414.0
4684,135.7
312,1154.7
832,667.9
3079,310.6
4716,128.6
3462,207.5
1201,460.9
4390,114.6
3547,181.7
3988,162.0
2134,380.9
3451,212.8
2209,321.9
1901,409.9
1481,464.8
777,652.0
799,640.0
3714,175.2
3942,159.3
54,1409.6
2972,245.6
3335,238.2
1920,410.4
3715,171.3
4645,132.5
946,620.7
1701,434.5
3293,232.2
2161,374.6
1136,500.7
987,584.2
2549,349.8
193,1228.5
3057,334.6
3246,248.2
1394,468.5
2637,306.8
768,680.5
4701,130.1
3090,308.4
3495,200.5
3215,260.3
285,1074.9
4937,103.1
428,978.6
4447,113.3
2332,356.5
2717,279.4
2079,375.7
3389,237.7
722,737.0
951,612.0
4382,112.0
4365,109.1
2262,298.8
989,583.2
3212,265.5
1759,409.3
4427,112.3
326,1087.6
2608,324.2
1383,447.1
1724,429.9
1086,536.0
2523,357.0
341,1094.0
3701,181.8
147,1227.7
688,748.4
3432,224.4
1107,525.5
848,672.8
966,607.0
4726,131.4
1492,468.4
3953,155.4
2203,315.2
2713,280.0
661,808.5
1002,579.5
62,1391.2
284,1062.8
2224,326.4
4705,126.6
1879,411.6
3572,187.3
4856,119.6
1203,459.8
1990,397.4
24,1362.0
4851,121.9
4101,165.5
4166,152.8
762,686.5
875,636.7
4741,135.3
938,601.8
2687,292.0
3600,191.4
2394,342.1
4566,118.4
4979,111.5
4307,122.6
4563,120.7
385,1095.5
3877,150.3
4369,107.2
4568,120.1
536,924.8
2291,320.5
4664,134.2
3874,154.3
936,608.4
3737,163.6
4641,131.3
2360,360.9
3507,197.1
201,1166.5
3208,267.8
1332,453.1
3016,248.2
3502,199.0
2708,283.2
1934,413.9
935,606.4
2418,336.9
566,904.0
4021,164.8
1854,415.4
4468,118.9
2872,252.6
3030,328.1
1205,459.6
1645,447.8
3417,234.7
3476,210.7
2861,267.1
1792,413.5
3797,165.7
3368,243.9
3367,245.7
3533,181.9
3449,213.5
603,824.8
3056,331.4
4359,107.3
126,1293.7
3876,150.6
2935,261.6
3531,182.8
2730,277.0
827,662.1
1639,442.3
984,588.5
3281,234.4
4970,114.4
2188,343.1
4611,128.2
2443,323.0
362,1107.9
2349,362.9
345,1109.5
814,656.1
3205,269.6
4159,158.7
4794,132.0
3325,237.0
4106,166.6
2116,372.2
1834,403.4
793,662.6
4945,106.5
2674,289.9
94,1333.3
3756,163.1
2891,260.1
2371,354.8
4148,163.3
4431,113.6
3228,248.8
2853,269.8
2912,268.9
1865,416.4
1857,411.4
2645,296.4
2243,317.7
2336,360.2
950,614.3
3068,333.3
1120,512.1
2597,320.5
2204,314.5
419,1001.3
922,641.4
1254,465.5
477,938.0
2035,385.1
1202,462.5
2626,305.8
4817,124.8
1970,381.6
3110,298.7
4018,161.9
2151,375.4
3687,181.2
1997,390.3
4033,170.4
3054,329.8
1248,466.9
2192,336.0
2712,280.7
992,582.5
2190,340.9
3762,167.6
3597,191.1
1318,448.7
1863,410.1
2343,355.4
2449,330.4
2136,388.5
1065,561.0
4959,114.6
2621,317.5
77,1293.6
2898,271.6
1314,453.9
4371,107.6
872,641.6
3850,153.4
4786,129.5
2965,261.1
3391,235.2
2560,343.1
4895,107.6
2635,309.6
3530,184.3
375,1121.4
1908,403.9
4331,103.8
4378,109.6
4027,166.5
1604,448.9
1118,513.5
3677,177.8
3490,204.2
4863,118.3
2958,251.9
1994,393.7
4954,114.0
4354,109.4
2376,340.5
1342,457.1
320,1132.9
1619,444.1
3713,175.5
2060,390.6
2219,330.1
1673,433.9
260,1020.1
4416,115.8
2039,389.1
901,652.0
3744,162.8
2026,387.7
1917,412.7
1828,409.2
1573,448.1
4393,116.7
4208,146.9
224,1130.2
723,737.6
4484,119.2
1141,501.0
2762,282.4
846,676.0
2551,350.5
2928,267.2
117,1322.9
645,811.3
3,1283.3
4170,153.0
467,959.0
5,1280.4
919,656.1
2595,328.0
1063,562.7
2590,318.0
242,1005.5
1160,483.8
2870,250.8
3735,167.2
2397,340.7
3517,190.1
3421,235.6
2563,346.9
1605,448.0
4827,124.8
2324,361.6
2709,282.0
4397,119.4
1312,452.6
3448,214.6
3812,166.6
4654,130.3
2362,354.6
1975,377.4
3514,191.2
1761,402.7
2739,268.6
4969,114.7
2472,343.7
4007,166.8
1493,469.1
4206,145.0
2158,372.1
1169,481.6
4515,120.7
232,1068.1
66,1331.3
1603,453.4
3283,233.7
3596,192.4
125,1321.1
1296,461.9
1976,380.1
4516,120.3
4480,116.3
2075,381.5
3086,312.7
4362,109.6
3345,241.6
4463,116.4
2797,265.6
918,656.4
1646,450.9
364,1130.5
3287,229.9
2125,380.8
4123,161.8
525,899.5
55,1398.2
638,782.6
302,1165.1
2766,277.0
1276,466.2
2055,389.6
3644,178.4
4143,165.0
2878,253.3
4202,148.3
2286,318.6
2261,305.7
2296,324.2
1753,415.7
1968,384.5
4350,110.7
3117,288.5
2393,341.9
523,927.9
3900,160.3
3122,289.1
4156,160.4
1969,384.5
671,786.2
4188,151.3
666,789.6
4337,105.2
1887,404.3
3266,239.3
280,1091.6
1719,435.6
2947,255.6
899,633.5
4849,120.8
760,685.8
1906,406.4
4042,166.3
3823,162.8
4138,163.3
3818,167.1
4300,123.2
2593,328.4
4164,155.8
3031,328.1
3579,191.5
2832,270.5
3472,210.7
137,1297.8
2180,369.0
2128,375.4
3177,290.7
4366,109.8
4261,134.2
4344,109.4
1331,449.6
2017,379.5
2482,351.4
1358,444.5
1329,447.3
2150,375.2
2122,378.5
3981,164.9
1252,469.1
3278,235.5
3374,244.8
2814,262.8
1848,413.4
3037,319.7
388,1085.5
235,1070.7
1077,544.1
1984,380.1
4363,110.2
3962,163.9
770,667.3
2165,375.9
673,772.5
249,988.6
1574,448.6
3419,233.3
2081,377.9
1823,417.7
716,756.0
4667,134.2
2048,391.3
4178,150.7
2724,278.9
4520,123.2
1460,466.4
1668,434.8
2756,279.1
2000,393.0
404,1030.6
384,1105.7
4522,122.7
2152,376.3
1633,448.7
4585,133.4
3925,158.7
4158,160.7
223,1128.3
2193,336.1
3136,295.3
1824,414.9
4599,127.4
797,662.5
2871,253.0
9,1335.4
1944,412.6
1838,403.4
255,1044.8
4507,124.7
1581,451.9
2956,242.6
924,638.5
4428,111.9
2508,337.9
3775,167.1
4136,162.1
2779,271.9
539,937.0
2745,264.6
4497,122.4
4570,123.5
1145,496.1
667,780.1
3019,236.8
357,1121.0
2831,268.5
2783,268.9
1353,453.2
470,946.2
2703,286.9
3330,234.6
3637,184.3
1396,468.5
3584,192.4
4485,120.1
3376,240.1
1256,459.0
3512,192.8
1250,467.7
4806,128.7
4298,120.4
3284,233.9
2933,265.0
4175,152.7
1852,413.5
4868,116.0
2105,388.1
133,1262.1
928,621.6
823,664.4
4542,120.8
1531,456.6
1214,445.4
504,947.3
4285,136.6
1996,388.7
3072,318.4
1958,417.1
1384,450.9
894,641.4
455,975.8
4635,130.6
3709,177.4
4617,132.6
4268,141.8
3522,189.1
4134,165.5
3602,192.4
713,756.6
4186,151.8
2214,330.9
2923,269.4
1810,424.2
3486,209.9
3141,282.5
1827,410.3
1155,485.6
1324,446.4
4312,121.0
510,955.4
1680,449.6
499,983.1
4535,119.6
1856,412.2
1388,445.8
3719,170.5
2386,331.1
3236,251.0
1540,460.1
1217,453.3
2681,296.0
2993,244.1
1191,461.6
1542,455.2
3301,247.7
3324,236.8
2539,345.5
953,605.9
4330,104.1
732,706.7
1156,485.4
3294,232.3
2982,235.3
2156,367.9
1062,558.5
2616,319.1
1167,484.5
3222,242.2
3636,184.6
2938,259.8
4491,122.5
3140,284.6
143,1279.8
3577,187.9
2782,268.3
717,757.0
1819,413.8
2502,337.6
4360,107.7
4171,153.0
395,1052.3
4835,125.2
4492,122.3
1365,451.4
4557,116.7
595,839.4
3952,156.3
2914,268.7
2326,364.2
3766,168.6
3440,222.2
3851,152.2
4132,165.5
4590,132.7
2143,373.6
1571,448.1
4079,161.6
1122,508.5
2786,270.2
2967,258.6
2504,341.2
3465,208.3
675,765.0
2808,260.2
3348,252.7
728,730.8
412,1020.0
3146,293.1
1516,460.1
825,668.9
3267,238.8
3974,167.8
616,774.6
114,1306.2
417,1006.9
3069,328.0
1625,433.5
4949,112.8
4185,151.2
2896,259.8
4670,134.5
2082,374.1
753,701.5
2546,353.7
3969,167.6
3373,246.6
4107,168.9
2444,325.2
4380,110.1
1066,560.9
3913,155.5
3498,200.7
2738,270.9
4000,165.4
1568,445.8
2427,325.7
3746,163.4
4638,133.4
1687,439.9
851,664.9
3546,183.4
895,640.9
4592,130.5
335,1082.7
2839,271.8
3087,310.4
1348,456.5
1015,581.7
2816,266.5
1631,448.9
2489,341.9
3730,165.8
3251,236.8
4633,131.0
2070,379.4
4452,111.6
4881,114.7
1635,448.4
2479,347.6
2265,300.0
2959,252.1
4730,134.2
3059,333.3
2141,377.6
3118,289.8
4724,130.2
4045,167.2
3356,247.6
2744,266.5
3506,199.1
1679,448.9
4249,140.0
3147,286.1
2294,322.6
580,883.5
1470,464.9
4070,161.2
3343,243.0
4583,132.5
3672,179.3
559,918.4
2849,275.7
512,947.3
1081,545.0
1664,442.0
1012,581.0
1931,411.1
1150,490.1
2838,270.0
116,1319.0
740,707.3
4805,126.3
3675,176.9
830,665.2
119,1349.8
4778,131.3
4832,122.6
635,789.1
4465,118.0
4364,110.3
4142,164.2
991,576.7
876,631.2
4,1277.4
3051,320.2
3124,280.2
2660,290.5
2491,339.4
3854,153.2
1715,432.6
1148,491.9
3261,246.2
574,898.7
3769,166.1
3736,168.1
4146,166.1
853,665.6
1982,375.3
2774,278.1
1166,485.2
971,600.0
2701,284.5
4495,124.0
3847,150.0
2368,354.5
4115,170.5
4131,164.5
2950,253.3
524,927.6
2455,339.9
1841,402.3
537,922.0
2806,257.1
4341,107.1
3175,290.9
784,665.1
4057,164.8
1409,464.8
2537,345.1
154,1272.1
3009,250.8
1686,438.1
2901,269.4
4948,111.1
3863,152.6
2733,277.6
1895,403.7
569,887.3
1816,412.1
2065,386.7
127,1286.4
3394,243.1
3327,234.9
4985,110.4
2975,249.9
980,592.7
2300,307.1
190,1241.8
1139,503.9
699,748.9
4852,122.2
606,827.8
4276,135.5
301,1164.1
3420,236.5
4819,123.3
1060,553.5
2565,349.4
4993,105.8
1069,556.4
2524,356.9
2205,311.5
1243,465.9
16,1344.2
3120,290.8
4642,131.8
815,654.8
3067,332.4
4783,128.1
959,618.8
225,1141.0
3354,247.0
2485,343.6
562,907.5
3436,224.0
1693,436.8
1045,557.5
3446,215.9
4565,120.1
954,611.9
4984,111.1
2735,271.8
4902,104.7
4735,133.1
4822,126.1
1218,453.3
1527,459.9
3987,163.6
1300,457.9
4890,112.1
160,1254.0
4067,162.2
956,616.3
3791,164.6
3234,247.3
2869,253.5
3777,168.0
4433,110.6
2961,245.8
2200,316.2
98,1364.0
2557,344.4
3183,283.0
253,1049.0
3923,156.9
4199,148.0
1445,475.3
1648,448.8
4682,137.1
4723,129.8
3991,161.7
1696,433.0
3191,279.7
4499,122.8
1154,482.1
2255,304.7
1682,442.6
3170,292.5
2056,388.0
4090,167.6
3108,303.1
4548,119.5
3723,164.0
2049,390.6
3643,179.0
4926,100.2
623,737.6
262,1045.5
3369,245.5
4061,168.0
1802,417.8
4736,135.1
4991,106.5
2385,330.4
1959,415.1
2976,249.5
488,968.5
1843,410.3
1734,419.3
2911,263.4
3219,252.8
146,1246.6
1986,379.4
1369,450.9
2811,260.6
659,812.5
1794,410.7
2511,344.8
3397,241.8
4282,138.8
1147,495.4
3272,236.0
608,813.0
3582,189.9
1930,413.8
197,1180.0
2931,261.6
2327,367.5
4389,114.9
766,682.9
4496,123.1
4218,140.0
3255,246.6
202,1165.0
3510,193.7
1733,422.9
2777,270.6
1707,439.1
3474,209.6
854,661.5
4737,138.1
4097,163.9
2160,373.5
698,746.9
4946,106.9
2999,243.0
3696,182.4
1636,441.8
3457,207.4
3581,190.9
1291,463.7
4659,134.3
1853,417.3
3763,168.7
3304,253.8
4931,100.7
3743,162.3
3445,216.0
1998,391.3
663,802.8
4779,129.0
3748,163.6
4413,116.7
4744,135.9
709,739.6
1282,473.2
2675,287.1
4029,165.9
1306,458.3
2237,316.0
3302,248.1
2038,389.1
1529,461.7
1663,447.9
4933,98.7
4952,112.3
3627,188.3
2693,296.8
3060,335.9
1597,450.1
2729,276.5
2625,306.9
3157,300.4
3314,249.8
1722,432.1
1059,553.6
4636,132.4
3242,254.0
1678,447.9
1757,409.6
4191,153.5
563,918.8
2790,268.1
863,654.2
1484,465.4
206,1176.7
4488,122.3
870,645.1
4493,122.9
502,960.5
1028,569.2
3840,148.9
2690,299.6
1570,450.1
2773,278.2
2731,276.6
804,626.6
3645,179.8
2454,337.0
4598,128.5
3104,307.0
4875,116.3
200,1141.2
3099,307.2
2278,308.3
3561,188.8
4474,115.3
4514,121.7
391,1068.6
1495,467.7
2695,297.5
2027,385.9
2568,344.3
64,1372.7
3884,155.8
2062,387.2
492,955.2
379,1101.8
4859,117.8
3993,164.9
4887,110.8
1076,542.4
878,642.2
337,1091.0
1016,583.0
1275,467.5
3798,167.5
4551,116.2
3342,242.2
4911,105.6
995,587.5
1981,378.0
4297,122.0
161,1223.5
4798,131.0
1500,465.4
3843,151.4
2613,319.1
3461,205.8
1021,583.6
3073,316.2
3943,157.5
1585,445.9
1955,418.0
3152,292.5
34,1298.2
4014,166.3
775,655.6
2556,346.0
1478,459.1
1363,442.3
2612,320.5
2824,266.0
2041,392.1
241,1047.5
2061,385.1
2363,358.4
600,836.0
2435,333.6
2888,263.8
646,813.6
3890,160.0
3556,187.3
3202,274.2
1528,462.1
1267,459.7
1899,407.5
4658,133.1
3005,243.2
2734,274.9
189,1231.9
1806,420.6
975,600.1
2747,268.3
2047,394.2
2558,345.7
1082,545.2
474,923.8
2904,258.5
4843,121.0
4117,169.1
3385,237.8
4555,115.0
1184,465.8
2433,331.0
2391,344.7
769,671.1
1685,438.7
130,1282.8
2919,266.4
3171,288.2
3444,217.4
4426,112.3
466,963.1
3092,308.3
3772,165.3
860,641.6
